bad,mean,good
446.6,564.82,686.11
493.88,741.3,836.09
453.3,845.82,928.75
622.22,754.75,956.6
333.49,835.57,909.44
397.65,737.99,758.25
299.9,367.81,574.2
56.03,265.6,380.04
54.2,60.8,131.57
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
79.72,142.52,220.28
238.77,315.31,461.56
452.61,502.45,685.01
447.75,641.0,841.67
588.15,804.08,942.49
428.55,820.16,970.08
314.37,609.58,899.3
241.19,690.06,759.46
54.75,500.3,597.94
139.95,291.14,370.72
58.73,104.19,134.48
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
71.57,165.12,215.19
213.31,337.08,466.14
387.47,594.78,677.28
469.65,810.27,840.75
651.14,906.99,932.46
554.56,905.43,975.49
513.2,564.71,914.01
233.59,556.65,768.87
183.84,543.99,591.02
39.61,256.38,349.78
34.39,61.32,138.88
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
55.01,162.95,225.35
254.13,369.28,455.61
446.68,642.33,689.46
590.88,628.82,842.51
488.08,886.69,934.54
469.12,728.81,948.81
252.6,858.63,881.48
372.2,738.79,786.5
309.27,332.69,572.56
88.98,260.66,363.57
43.21,69.96,132.88
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
59.87,121.99,222.54
197.94,402.05,466.55
437.17,650.04,669.93
516.47,779.37,851.44
516.18,878.51,938.49
578.24,938.74,955.27
118.42,837.63,908.77
365.76,596.4,797.25
56.07,489.45,602.75
74.31,272.33,380.66
55.1,115.04,136.81
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
97.93,100.6,202.06
214.34,385.51,465.73
379.67,610.53,697.44
552.54,639.18,878.01
500.59,937.94,974.03
591.49,930.38,1012.12
436.36,629.41,937.69
142.39,657.06,837.53
213.16,401.83,598.9
88.86,299.8,397.42
48.06,141.76,151.39
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
66.61,187.52,218.53
231.71,376.51,475.46
452.84,637.91,703.6
550.68,860.09,891.6
487.73,863.1,1000.94
620.54,730.0,1010.55
433.03,540.65,918.18
423.57,680.95,841.69
247.29,486.39,638.65
40.65,259.54,412.88
66.68,143.66,143.87
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
73.53,126.76,206.06
143.0,368.33,455.71
389.03,574.46,700.81
526.74,805.08,880.77
550.34,841.1,962.37
440.07,848.22,989.26
389.16,908.5,939.06
299.97,465.25,799.6
286.03,522.97,629.38
181.91,358.88,391.31
64.71,103.54,145.85
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
80.84,105.75,206.8
90.78,309.58,466.17
337.8,665.15,693.07
461.13,704.01,873.07
612.73,786.52,989.11
312.91,776.02,987.58
207.57,773.49,926.34
359.36,616.68,797.4
291.91,420.08,611.14
120.16,361.13,385.14
56.73,120.76,149.75
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
36.11,199.95,214.25
236.4,369.17,476.54
453.09,675.7,691.66
457.25,832.74,892.9
586.58,843.08,995.57
381.9,744.54,991.95
520.7,787.66,916.01
376.42,644.68,829.01
183.25,423.14,597.82
105.48,301.44,386.05
56.65,97.21,157.76
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
90.49,181.44,213.13
164.71,335.92,479.06
308.06,564.8,706.62
519.82,687.39,877.96
461.55,798.94,986.68
519.17,962.25,979.88
147.06,746.74,933.42
396.53,715.76,826.38
310.2,582.81,605.48
125.4,232.6,397.46
73.95,119.52,149.44
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
55.03,140.47,207.27
265.85,394.68,470.94
171.91,584.36,699.1
559.4,830.35,889.5
492.79,797.86,991.32
496.44,730.55,980.75
510.96,878.66,920.53
406.32,463.49,805.35
247.31,389.99,618.67
13.91,293.48,381.95
67.04,115.6,149.01
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
92.75,168.21,219.12
239.39,420.34,481.01
468.71,637.57,712.44
342.97,763.5,879.59
586.42,866.83,988.49
598.53,951.96,1000.71
513.15,708.79,934.31
326.5,544.97,824.48
304.11,470.44,618.41
168.71,230.25,386.4
65.93,104.34,149.91
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
