bad,mean,good
216.63,450.84,910.76
456.57,509.07,874.46
373.66,675.36,747.62
333.51,545.04,573.63
161.06,314.53,367.64
24.69,73.72,117.65
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
45.51,73.78,143.86
45.8,203.22,359.72
255.63,413.79,591.63
364.44,554.89,774.66
145.39,630.12,872.94
339.73,732.54,896.71
202.73,819.13,863.26
429.01,552.43,765.04
336.05,383.68,586.46
195.59,295.28,366.07
67.35,79.63,119.73
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
40.25,82.78,140.19
104.85,332.58,352.3
184.27,308.2,575.88
313.41,531.4,753.24
278.49,447.89,857.57
253.59,661.55,865.23
83.53,796.46,879.67
182.48,719.94,778.53
184.05,505.4,572.61
134.57,297.72,363.29
67.07,108.01,123.65
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
76.22,148.61,161.22
90.62,286.53,414.53
185.36,494.22,628.84
314.4,427.37,797.94
315.92,885.05,940.92
507.77,894.48,1015.33
478.4,659.16,938.93
258.43,718.35,847.32
361.52,508.15,655.09
210.94,363.23,413.81
112.66,154.86,161.09
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
74.05,97.63,176.91
105.57,273.55,429.64
267.05,540.84,648.14
312.18,694.49,832.12
302.57,772.84,922.85
539.08,660.23,1011.75
475.23,576.72,921.31
535.66,735.7,851.45
391.36,563.45,648.76
151.43,340.24,425.62
122.89,156.01,159.8
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
49.04,80.4,164.81
41.05,262.01,397.81
194.98,436.07,658.3
284.23,523.75,854.14
369.5,740.95,963.32
350.98,796.22,973.11
433.28,912.63,940.19
425.32,570.35,819.1
423.12,586.03,637.87
240.86,394.22,410.52
121.91,157.18,168.04
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
54.5,159.36,165.49
16.87,186.31,415.24
145.33,589.32,614.06
214.6,745.61,804.62
441.02,664.05,972.0
229.12,712.56,970.52
254.87,790.97,928.65
479.91,688.54,840.09
427.77,520.49,642.27
227.4,395.35,413.83
117.71,155.89,159.57
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
60.32,143.43,172.55
109.8,263.18,431.19
267.36,608.6,653.82
210.8,498.05,837.06
410.48,743.8,959.88
293.98,676.68,977.34
558.05,803.82,919.36
495.03,709.28,838.07
333.59,630.81,642.11
245.46,364.13,423.51
117.66,138.82,159.26
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
25.51,108.99,171.45
54.12,218.67,434.7
119.84,421.11,621.05
276.41,741.12,795.88
276.08,681.27,966.38
431.48,934.95,959.13
192.98,766.67,935.04
512.56,760.63,823.07
391.38,522.54,654.33
101.46,323.78,416.82
123.07,145.58,159.92
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
68.05,132.23,165.92
138.21,300.07,422.83
34.1,451.66,640.45
322.69,621.2,801.53
307.8,679.76,962.46
408.02,660.85,960.37
548.91,885.87,923.42
520.98,568.91,836.64
391.33,621.51,651.58
280.19,359.74,422.03
122.52,136.31,162.24
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
39.99,90.08,177.53
112.53,339.58,437.3
286.75,540.25,625.31
114.49,588.35,822.92
410.29,778.29,963.52
515.33,921.56,992.16
550.96,732.06,935.85
450.11,633.94,837.88
366.44,500.01,647.72
271.0,322.3,413.07
122.05,145.09,161.07
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
69.87,113.91,165.37
113.76,164.85,393.85
84.47,446.25,637.9
342.36,585.67,855.9
330.39,710.31,938.57
468.62,708.2,953.71
325.57,576.33,959.6
457.02,662.42,842.23
380.92,553.37,639.61
253.73,289.82,416.64
118.83,143.55,159.81
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
65.17,102.46,168.15
18.73,210.35,409.71
249.63,375.45,662.84
367.1,547.84,832.01
446.48,566.72,928.19
348.59,877.75,955.79
453.66,613.79,965.99
493.83,646.89,829.38
