T,LOAD,C_BUY_PC,C_SELL_PC,C_BUY_SA,C_SELL_SA,AV_DIESEL
7422,51.91,0.190279,0.123681,1.41E-01,9.15E-02,0
7423,65.021,0.190279,0.123681,1.41E-01,9.15E-02,0
7424,87.578,0.190279,0.123681,1.41E-01,9.15E-02,0
7425,111.501,0.190279,0.123681,1.41E-01,9.15E-02,0
7426,124.764,0.190279,0.123681,1.41E-01,9.15E-02,0
7427,129.546,0.190279,0.123681,1.41E-01,9.15E-02,0
7428,94.019,0.190279,0.123681,1.41E-01,9.15E-02,0
7429,94.307,0.190279,0.123681,1.41E-01,9.15E-02,0
7430,105.99,0.190279,0.123681,1.41E-01,9.15E-02,0
7431,143.566,0.190279,0.123681,1.41E-01,9.15E-02,0
7432,145.21,0.190279,0.123681,1.41E-01,9.15E-02,0
7433,134.623,0.190279,0.123681,1.41E-01,9.15E-02,0
7434,102.986,0.190279,0.123681,1.41E-01,9.15E-02,0
7435,83.013,0.190279,0.123681,1.41E-01,9.15E-02,0
7436,74.279,0.190279,0.123681,1.41E-01,9.15E-02,0
7437,73.189,0.190279,0.123681,1.41E-01,9.15E-02,0
7438,71.518,0.190279,0.123681,1.41E-01,9.15E-02,0
7439,70.293,0.190279,0.123681,1.41E-01,9.15E-02,0
7440,68.009,0.190279,0.123681,1.41E-01,9.15E-02,0
7441,65.386,0.190279,0.123681,1.41E-01,9.15E-02,0
7442,64.403,0.190279,0.123681,1.41E-01,9.15E-02,0
7443,60.605,0.190279,0.123681,1.41E-01,9.15E-02,0
7444,59.399,0.190279,0.123681,1.41E-01,9.15E-02,0
7445,57.848,0.190279,0.123681,1.41E-01,9.15E-02,0
7446,58.594,0.190279,0.123681,1.41E-01,9.15E-02,0
7447,73.326,0.190279,0.123681,1.41E-01,9.15E-02,0
7448,102.46,0.190279,0.123681,1.41E-01,9.15E-02,0
7449,125.282,0.190279,0.123681,1.41E-01,9.15E-02,0
7450,132.149,0.190279,0.123681,1.41E-01,9.15E-02,0
7451,135.805,0.190279,0.123681,1.41E-01,9.15E-02,0
7452,122.761,0.190279,0.123681,1.41E-01,9.15E-02,0
7453,96.308,0.190279,0.123681,1.41E-01,9.15E-02,0
7454,106.382,0.190279,0.123681,1.41E-01,9.15E-02,0
7455,145.272,0.190279,0.123681,1.41E-01,9.15E-02,0
7456,152.202,0.190279,0.123681,1.41E-01,9.15E-02,0
7457,138.877,0.190279,0.123681,1.41E-01,9.15E-02,0
7458,118.295,0.190279,0.123681,1.41E-01,9.15E-02,0
7459,97.904,0.190279,0.123681,1.41E-01,9.15E-02,0
7460,92.25,0.190279,0.123681,1.41E-01,9.15E-02,0
7461,86.323,0.190279,0.123681,1.41E-01,9.15E-02,0
7462,83.384,0.190279,0.123681,1.41E-01,9.15E-02,0
7463,81.739,0.190279,0.123681,1.41E-01,9.15E-02,0
7464,78.297,0.190279,0.123681,1.41E-01,9.15E-02,0
7465,74.807,0.190279,0.123681,1.41E-01,9.15E-02,1
7466,70.601,0.190279,0.123681,1.41E-01,9.15E-02,1
7467,68.527,0.190279,0.123681,1.41E-01,9.15E-02,1
7468,65.878,0.190279,0.123681,1.41E-01,9.15E-02,1
7469,65.037,0.190279,0.123681,1.41E-01,9.15E-02,1
7470,65.85,0.190279,0.123681,1.41E-01,9.15E-02,1
7471,75.381,0.190279,0.123681,1.41E-01,9.15E-02,1
7472,97.489,0.190279,0.123681,1.41E-01,9.15E-02,1
7473,115.672,0.190279,0.123681,1.41E-01,9.15E-02,1
7474,125.042,0.190279,0.123681,1.41E-01,9.15E-02,1
7475,131.846,0.190279,0.123681,1.41E-01,9.15E-02,1
7476,129.166,0.190279,0.123681,1.41E-01,9.15E-02,1
7477,101.156,0.190279,0.123681,1.41E-01,9.15E-02,1
7478,114.301,0.190279,0.123681,1.41E-01,9.15E-02,1
7479,138.897,0.190279,0.123681,1.41E-01,9.15E-02,1
7480,144.581,0.190279,0.123681,1.41E-01,9.15E-02,1
7481,135.92,0.190279,0.123681,1.41E-01,9.15E-02,1
7482,117.786,0.190279,0.123681,1.41E-01,9.15E-02,1
7483,100.512,0.190279,0.123681,1.41E-01,9.15E-02,1
7484,96.937,0.190279,0.123681,1.41E-01,9.15E-02,1
7485,94.113,0.190279,0.123681,1.41E-01,9.15E-02,1
7486,90.141,0.190279,0.123681,1.41E-01,9.15E-02,1
7487,88.107,0.190279,0.123681,1.41E-01,9.15E-02,1
7488,82.516,0.190279,0.123681,1.41E-01,9.15E-02,1
7489,78.637,0.190279,0.123681,1.41E-01,9.15E-02,1
7490,77.393,0.190279,0.123681,1.41E-01,9.15E-02,1
7491,73.051,0.190279,0.123681,1.41E-01,9.15E-02,1
7492,69.199,0.190279,0.123681,1.41E-01,9.15E-02,1
7493,68.147,0.190279,0.123681,1.41E-01,9.15E-02,1
7494,66.61,0.190279,0.123681,1.41E-01,9.15E-02,1
7495,63.129,0.190279,0.123681,1.41E-01,9.15E-02,1
7496,69.054,0.190279,0.123681,1.41E-01,9.15E-02,1
7497,83.929,0.190279,0.123681,1.41E-01,9.15E-02,1
7498,75.908,0.190279,0.123681,1.41E-01,9.15E-02,1
7499,78.255,0.190279,0.123681,1.41E-01,9.15E-02,1
7500,78.739,0.190279,0.123681,1.41E-01,9.15E-02,1
7501,76.422,0.190279,0.123681,1.41E-01,9.15E-02,1
7502,79.442,0.190279,0.123681,1.41E-01,9.15E-02,1
7503,84.658,0.190279,0.123681,1.41E-01,9.15E-02,1
7504,92.81,0.190279,0.123681,1.41E-01,9.15E-02,1
7505,86.82,0.190279,0.123681,1.41E-01,9.15E-02,1
7506,78.678,0.190279,0.123681,1.41E-01,9.15E-02,1
7507,81.194,0.190279,0.123681,1.41E-01,9.15E-02,1
7508,78.328,0.190279,0.123681,1.41E-01,9.15E-02,1
7509,74.902,0.190279,0.123681,1.41E-01,9.15E-02,1
7510,73.07,0.190279,0.123681,1.41E-01,9.15E-02,1
7511,74.395,0.190279,0.123681,1.41E-01,9.15E-02,1
7512,73.931,0.190279,0.123681,1.41E-01,9.15E-02,1
7513,66.427,0.190279,0.123681,1.41E-01,9.15E-02,1
7514,63.114,0.190279,0.123681,1.41E-01,9.15E-02,1
7515,62.458,0.190279,0.123681,1.41E-01,9.15E-02,1
7516,57.578,0.190279,0.123681,1.41E-01,9.15E-02,1
7517,58.738,0.190279,0.123681,1.41E-01,9.15E-02,1
7518,58.141,0.190279,0.123681,1.41E-01,9.15E-02,1
7519,56.56,0.190279,0.123681,1.41E-01,9.15E-02,1
7520,60.427,0.190279,0.123681,1.41E-01,9.15E-02,1
7521,65.762,0.190279,0.123681,1.41E-01,9.15E-02,1
7522,73.005,0.190279,0.123681,1.41E-01,9.15E-02,1
7523,80.371,0.190279,0.123681,1.41E-01,9.15E-02,1
7524,80.04,0.190279,0.123681,1.41E-01,9.15E-02,1
7525,79.995,0.190279,0.123681,1.41E-01,9.15E-02,1
7526,79.243,0.190279,0.123681,1.41E-01,9.15E-02,1
7527,80.548,0.190279,0.123681,1.41E-01,9.15E-02,1
7528,84.481,0.190279,0.123681,1.41E-01,9.15E-02,1
7529,83.703,0.190279,0.123681,1.41E-01,9.15E-02,1
7530,83.306,0.190279,0.123681,1.41E-01,9.15E-02,1
7531,82.25,0.190279,0.123681,1.41E-01,9.15E-02,1
7532,77.969,0.190279,0.123681,1.41E-01,9.15E-02,1
7533,75.956,0.190279,0.123681,1.41E-01,9.15E-02,1
7534,74.367,0.190279,0.123681,1.41E-01,9.15E-02,1
7535,72.375,0.190279,0.123681,1.41E-01,9.15E-02,1
7536,68.379,0.190279,0.123681,1.41E-01,9.15E-02,1
7537,65.566,0.190279,0.123681,1.41E-01,9.15E-02,1
7538,63.084,0.190279,0.123681,1.41E-01,9.15E-02,1
7539,60.417,0.190279,0.123681,1.41E-01,9.15E-02,1
7540,59.736,0.190279,0.123681,1.41E-01,9.15E-02,1
7541,59.293,0.190279,0.123681,1.41E-01,9.15E-02,1
7542,62.148,0.190279,0.123681,1.41E-01,9.15E-02,1
7543,76.678,0.190279,0.123681,1.41E-01,9.15E-02,1
7544,99.389,0.190279,0.123681,1.41E-01,9.15E-02,1
7545,127.985,0.190279,0.123681,1.41E-01,9.15E-02,1
7546,139.992,0.190279,0.123681,1.41E-01,9.15E-02,1
7547,144.38,0.190279,0.123681,1.41E-01,9.15E-02,1
7548,122.355,0.190279,0.123681,1.41E-01,9.15E-02,1
7549,101.12,0.190279,0.123681,1.41E-01,9.15E-02,1
7550,107.094,0.190279,0.123681,1.41E-01,9.15E-02,1
7551,151.265,0.190279,0.123681,1.41E-01,9.15E-02,1
7552,151.136,0.190279,0.123681,1.41E-01,9.15E-02,1
7553,142.566,0.190279,0.123681,1.41E-01,9.15E-02,1
7554,125.56,0.190279,0.123681,1.41E-01,9.15E-02,1
7555,85.562,0.190279,0.123681,1.41E-01,9.15E-02,1
7556,81.766,0.190279,0.123681,1.41E-01,9.15E-02,1
7557,78.65,0.190279,0.123681,1.41E-01,9.15E-02,1
7558,79.188,0.190279,0.123681,1.41E-01,9.15E-02,1
7559,77.867,0.190279,0.123681,1.41E-01,9.15E-02,1
7560,74.726,0.190279,0.123681,1.41E-01,9.15E-02,1
7561,70.784,0.190279,0.123681,1.41E-01,9.15E-02,1
7562,65.275,0.190279,0.123681,1.41E-01,9.15E-02,1
7563,61.999,0.190279,0.123681,1.41E-01,9.15E-02,1
7564,60.831,0.190279,0.123681,1.41E-01,9.15E-02,1
7565,58.873,0.190279,0.123681,1.41E-01,9.15E-02,1
7566,60.983,0.190279,0.123681,1.41E-01,9.15E-02,1
7567,77.471,0.190279,0.123681,1.41E-01,9.15E-02,1
7568,99.971,0.190279,0.123681,1.41E-01,9.15E-02,1
7569,126.465,0.190279,0.123681,1.41E-01,9.15E-02,1
7570,130.83,0.190279,0.123681,1.41E-01,9.15E-02,1
7571,135.279,0.190279,0.123681,1.41E-01,9.15E-02,1
7572,128.579,0.190279,0.123681,1.41E-01,9.15E-02,1
7573,107.629,0.190279,0.123681,1.41E-01,9.15E-02,1
7574,127.275,0.190279,0.123681,1.41E-01,9.15E-02,1
7575,130.155,0.190279,0.123681,1.41E-01,9.15E-02,1
7576,133.895,0.190279,0.123681,1.41E-01,9.15E-02,1
7577,130.301,0.190279,0.123681,1.41E-01,9.15E-02,1
7578,116.821,0.190279,0.123681,1.41E-01,9.15E-02,1
7579,89.296,0.190279,0.123681,1.41E-01,9.15E-02,1
7580,77.453,0.190279,0.123681,1.41E-01,9.15E-02,1
7581,69.502,0.190279,0.123681,1.41E-01,9.15E-02,1
7582,66.408,0.190279,0.123681,1.41E-01,9.15E-02,1
7583,64.527,0.190279,0.123681,1.41E-01,9.15E-02,1
7584,65.143,0.190279,0.123681,1.41E-01,9.15E-02,1
7585,63.68,0.190279,0.123681,1.41E-01,9.15E-02,1
7586,61.547,0.190279,0.123681,1.41E-01,9.15E-02,1
7587,59.633,0.190279,0.123681,1.41E-01,9.15E-02,1
7588,55.573,0.190279,0.123681,1.41E-01,9.15E-02,1
7589,51.163,0.190279,0.123681,1.41E-01,9.15E-02,1
7590,51.91,0.190279,0.123681,1.41E-01,9.15E-02,1
7591,65.021,0.190279,0.123681,1.41E-01,9.15E-02,1
7592,87.578,0.190279,0.123681,1.41E-01,9.15E-02,1
7593,111.501,0.190279,0.123681,1.41E-01,9.15E-02,1
7594,124.764,0.190279,0.123681,1.41E-01,9.15E-02,1
7595,129.546,0.190279,0.123681,1.41E-01,9.15E-02,1
7596,94.019,0.190279,0.123681,1.41E-01,9.15E-02,1
7597,94.307,0.190279,0.123681,1.41E-01,9.15E-02,1
7598,105.99,0.190279,0.123681,1.41E-01,9.15E-02,1
7599,143.566,0.190279,0.123681,1.41E-01,9.15E-02,1
7600,145.21,0.190279,0.123681,1.41E-01,9.15E-02,1
7601,134.623,0.190279,0.123681,1.41E-01,9.15E-02,1
7602,102.986,0.190279,0.123681,1.41E-01,9.15E-02,1
7603,83.013,0.190279,0.123681,1.41E-01,9.15E-02,1
7604,74.279,0.190279,0.123681,1.41E-01,9.15E-02,1
7605,73.189,0.190279,0.123681,1.41E-01,9.15E-02,1
7606,71.518,0.190279,0.123681,1.41E-01,9.15E-02,1
7607,70.293,0.190279,0.123681,1.41E-01,9.15E-02,1
7608,68.009,0.190279,0.123681,1.41E-01,9.15E-02,1
7609,65.386,0.190279,0.123681,1.41E-01,9.15E-02,1
7610,64.403,0.190279,0.123681,1.41E-01,9.15E-02,1
7611,60.605,0.190279,0.123681,1.41E-01,9.15E-02,1
7612,59.399,0.190279,0.123681,1.41E-01,9.15E-02,1
7613,57.848,0.190279,0.123681,1.41E-01,9.15E-02,1
7614,58.594,0.190279,0.123681,1.41E-01,9.15E-02,1
7615,73.326,0.190279,0.123681,1.41E-01,9.15E-02,1
7616,102.46,0.190279,0.123681,1.41E-01,9.15E-02,1
7617,125.282,0.190279,0.123681,1.41E-01,9.15E-02,1
7618,132.149,0.190279,0.123681,1.41E-01,9.15E-02,1
7619,135.805,0.190279,0.123681,1.41E-01,9.15E-02,1
7620,122.761,0.190279,0.123681,1.41E-01,9.15E-02,1
7621,96.308,0.190279,0.123681,1.41E-01,9.15E-02,1
7622,106.382,0.190279,0.123681,1.41E-01,9.15E-02,1
7623,145.272,0.190279,0.123681,1.41E-01,9.15E-02,1
7624,152.202,0.190279,0.123681,1.41E-01,9.15E-02,1
7625,138.877,0.190279,0.123681,1.41E-01,9.15E-02,1
7626,118.295,0.190279,0.123681,1.41E-01,9.15E-02,1
7627,97.904,0.190279,0.123681,1.41E-01,9.15E-02,1
7628,92.25,0.190279,0.123681,1.41E-01,9.15E-02,1
7629,86.323,0.190279,0.123681,1.41E-01,9.15E-02,1
7630,83.384,0.190279,0.123681,1.41E-01,9.15E-02,1
7631,81.739,0.190279,0.123681,1.41E-01,9.15E-02,1
7632,78.297,0.190279,0.123681,1.41E-01,9.15E-02,1
7633,74.807,0.190279,0.123681,1.41E-01,9.15E-02,1
7634,70.601,0.190279,0.123681,1.41E-01,9.15E-02,1
7635,68.527,0.190279,0.123681,1.41E-01,9.15E-02,1
7636,65.878,0.190279,0.123681,1.41E-01,9.15E-02,1
7637,65.037,0.190279,0.123681,1.41E-01,9.15E-02,1
7638,65.85,0.190279,0.123681,1.41E-01,9.15E-02,1
7639,75.381,0.190279,0.123681,1.41E-01,9.15E-02,1
7640,97.489,0.190279,0.123681,1.41E-01,9.15E-02,1
7641,115.672,0.190279,0.123681,1.41E-01,9.15E-02,1
7642,125.042,0.190279,0.123681,1.41E-01,9.15E-02,1
7643,131.846,0.190279,0.123681,1.41E-01,9.15E-02,1
7644,129.166,0.190279,0.123681,1.41E-01,9.15E-02,1
7645,101.156,0.190279,0.123681,1.41E-01,9.15E-02,1
7646,114.301,0.190279,0.123681,1.41E-01,9.15E-02,1
7647,138.897,0.190279,0.123681,1.41E-01,9.15E-02,1
7648,144.581,0.190279,0.123681,1.41E-01,9.15E-02,1
7649,135.92,0.190279,0.123681,1.41E-01,9.15E-02,1
7650,117.786,0.190279,0.123681,1.41E-01,9.15E-02,1
7651,100.512,0.190279,0.123681,1.41E-01,9.15E-02,1
7652,96.937,0.190279,0.123681,1.41E-01,9.15E-02,1
7653,94.113,0.190279,0.123681,1.41E-01,9.15E-02,1
7654,90.141,0.190279,0.123681,1.41E-01,9.15E-02,1
7655,88.107,0.190279,0.123681,1.41E-01,9.15E-02,1
7656,82.516,0.190279,0.123681,1.41E-01,9.15E-02,1
7657,78.637,0.190279,0.123681,1.41E-01,9.15E-02,1
7658,77.393,0.190279,0.123681,1.41E-01,9.15E-02,1
7659,73.051,0.190279,0.123681,1.41E-01,9.15E-02,1
7660,69.199,0.190279,0.123681,1.41E-01,9.15E-02,1
7661,68.147,0.190279,0.123681,1.41E-01,9.15E-02,1
7662,66.61,0.190279,0.123681,1.41E-01,9.15E-02,1
7663,63.129,0.190279,0.123681,1.41E-01,9.15E-02,1
7664,69.054,0.190279,0.123681,1.41E-01,9.15E-02,1
7665,83.929,0.190279,0.123681,1.41E-01,9.15E-02,1
7666,75.908,0.190279,0.123681,1.41E-01,9.15E-02,1
7667,78.255,0.190279,0.123681,1.41E-01,9.15E-02,1
7668,78.739,0.190279,0.123681,1.41E-01,9.15E-02,1
7669,76.422,0.190279,0.123681,1.41E-01,9.15E-02,1
7670,79.442,0.190279,0.123681,1.41E-01,9.15E-02,1
7671,84.658,0.190279,0.123681,1.41E-01,9.15E-02,1
7672,92.81,0.190279,0.123681,1.41E-01,9.15E-02,1
7673,86.82,0.190279,0.123681,1.41E-01,9.15E-02,1
7674,78.678,0.190279,0.123681,1.41E-01,9.15E-02,1
7675,81.194,0.190279,0.123681,1.41E-01,9.15E-02,1
7676,78.328,0.190279,0.123681,1.41E-01,9.15E-02,1
7677,74.902,0.190279,0.123681,1.41E-01,9.15E-02,1
7678,73.07,0.190279,0.123681,1.41E-01,9.15E-02,1
7679,74.395,0.190279,0.123681,1.41E-01,9.15E-02,1
7680,73.931,0.190279,0.123681,1.41E-01,9.15E-02,1
7681,66.427,0.190279,0.123681,1.41E-01,9.15E-02,1
7682,63.114,0.190279,0.123681,1.41E-01,9.15E-02,1
7683,62.458,0.190279,0.123681,1.41E-01,9.15E-02,1
7684,57.578,0.190279,0.123681,1.41E-01,9.15E-02,1
7685,58.738,0.190279,0.123681,1.41E-01,9.15E-02,1
7686,58.141,0.190279,0.123681,1.41E-01,9.15E-02,1
7687,56.56,0.190279,0.123681,1.41E-01,9.15E-02,1
7688,60.427,0.190279,0.123681,1.41E-01,9.15E-02,1
7689,65.762,0.190279,0.123681,1.41E-01,9.15E-02,1
7690,73.005,0.190279,0.123681,1.41E-01,9.15E-02,1
7691,80.371,0.190279,0.123681,1.41E-01,9.15E-02,1
7692,80.04,0.190279,0.123681,1.41E-01,9.15E-02,1
7693,79.995,0.190279,0.123681,1.41E-01,9.15E-02,1
7694,79.243,0.190279,0.123681,1.41E-01,9.15E-02,1
7695,80.548,0.190279,0.123681,1.41E-01,9.15E-02,1
7696,84.481,0.190279,0.123681,1.41E-01,9.15E-02,1
7697,83.703,0.190279,0.123681,1.41E-01,9.15E-02,1
7698,83.306,0.190279,0.123681,1.41E-01,9.15E-02,1
7699,82.25,0.190279,0.123681,1.41E-01,9.15E-02,1
7700,77.969,0.190279,0.123681,1.41E-01,9.15E-02,1
7701,75.956,0.190279,0.123681,1.41E-01,9.15E-02,1
7702,74.367,0.190279,0.123681,1.41E-01,9.15E-02,1
7703,72.375,0.190279,0.123681,1.41E-01,9.15E-02,1
7704,68.379,0.190279,0.123681,1.41E-01,9.15E-02,1
7705,65.566,0.190279,0.123681,1.41E-01,9.15E-02,1
7706,63.084,0.190279,0.123681,1.41E-01,9.15E-02,1
7707,60.417,0.190279,0.123681,1.41E-01,9.15E-02,1
7708,59.736,0.190279,0.123681,1.41E-01,9.15E-02,1
7709,59.293,0.190279,0.123681,1.41E-01,9.15E-02,1
7710,62.148,0.190279,0.123681,1.41E-01,9.15E-02,1
7711,76.678,0.190279,0.123681,1.41E-01,9.15E-02,1
7712,99.389,0.190279,0.123681,1.41E-01,9.15E-02,1
7713,127.985,0.190279,0.123681,1.41E-01,9.15E-02,1
7714,139.992,0.190279,0.123681,1.41E-01,9.15E-02,1
7715,144.38,0.190279,0.123681,1.41E-01,9.15E-02,1
7716,122.355,0.190279,0.123681,1.41E-01,9.15E-02,1
7717,101.12,0.190279,0.123681,1.41E-01,9.15E-02,1
7718,107.094,0.190279,0.123681,1.41E-01,9.15E-02,1
7719,151.265,0.190279,0.123681,1.41E-01,9.15E-02,1
7720,151.136,0.190279,0.123681,1.41E-01,9.15E-02,1
7721,142.566,0.190279,0.123681,1.41E-01,9.15E-02,1
7722,125.56,0.190279,0.123681,1.41E-01,9.15E-02,1
7723,85.562,0.190279,0.123681,1.41E-01,9.15E-02,1
7724,81.766,0.190279,0.123681,1.41E-01,9.15E-02,1
7725,78.65,0.190279,0.123681,1.41E-01,9.15E-02,1
7726,79.188,0.190279,0.123681,1.41E-01,9.15E-02,1
7727,77.867,0.190279,0.123681,1.41E-01,9.15E-02,1
7728,74.726,0.190279,0.123681,1.41E-01,9.15E-02,1
7729,70.784,0.190279,0.123681,1.41E-01,9.15E-02,1
7730,65.275,0.190279,0.123681,1.41E-01,9.15E-02,1
7731,61.999,0.190279,0.123681,1.41E-01,9.15E-02,1
7732,60.831,0.190279,0.123681,1.41E-01,9.15E-02,1
7733,58.873,0.190279,0.123681,1.41E-01,9.15E-02,1
7734,60.983,0.190279,0.123681,1.41E-01,9.15E-02,1
7735,77.471,0.190279,0.123681,1.41E-01,9.15E-02,1
7736,99.971,0.190279,0.123681,1.41E-01,9.15E-02,1
7737,126.465,0.190279,0.123681,1.41E-01,9.15E-02,1
7738,130.83,0.190279,0.123681,1.41E-01,9.15E-02,1
7739,135.279,0.190279,0.123681,1.41E-01,9.15E-02,1
7740,128.579,0.190279,0.123681,1.41E-01,9.15E-02,1
7741,107.629,0.190279,0.123681,1.41E-01,9.15E-02,1
7742,127.275,0.190279,0.123681,1.41E-01,9.15E-02,1
7743,130.155,0.190279,0.123681,1.41E-01,9.15E-02,1
7744,133.895,0.190279,0.123681,1.41E-01,9.15E-02,1
7745,130.301,0.190279,0.123681,1.41E-01,9.15E-02,1
7746,116.821,0.190279,0.123681,1.41E-01,9.15E-02,1
7747,89.296,0.190279,0.123681,1.41E-01,9.15E-02,1
7748,77.453,0.190279,0.123681,1.41E-01,9.15E-02,1
7749,69.502,0.190279,0.123681,1.41E-01,9.15E-02,1
7750,66.408,0.190279,0.123681,1.41E-01,9.15E-02,1
7751,64.527,0.190279,0.123681,1.41E-01,9.15E-02,1
7752,65.143,0.190279,0.123681,1.41E-01,9.15E-02,1
7753,63.68,0.190279,0.123681,1.41E-01,9.15E-02,1
7754,61.547,0.190279,0.123681,1.41E-01,9.15E-02,1
7755,59.633,0.190279,0.123681,1.41E-01,9.15E-02,1
7756,55.573,0.190279,0.123681,1.41E-01,9.15E-02,1
7757,51.163,0.190279,0.123681,1.41E-01,9.15E-02,1
7758,51.91,0.190279,0.123681,1.41E-01,9.15E-02,1
7759,65.021,0.190279,0.123681,1.41E-01,9.15E-02,1
7760,87.578,0.190279,0.123681,1.41E-01,9.15E-02,1
7761,111.501,0.190279,0.123681,1.41E-01,9.15E-02,1
7762,124.764,0.190279,0.123681,1.41E-01,9.15E-02,1
7763,129.546,0.190279,0.123681,1.41E-01,9.15E-02,1
7764,94.019,0.190279,0.123681,1.41E-01,9.15E-02,1
7765,94.307,0.190279,0.123681,1.41E-01,9.15E-02,1
7766,105.99,0.190279,0.123681,1.41E-01,9.15E-02,1
7767,143.566,0.190279,0.123681,1.41E-01,9.15E-02,1
7768,145.21,0.190279,0.123681,1.41E-01,9.15E-02,1
7769,134.623,0.190279,0.123681,1.41E-01,9.15E-02,1
7770,102.986,0.190279,0.123681,1.41E-01,9.15E-02,1
7771,83.013,0.190279,0.123681,1.41E-01,9.15E-02,1
7772,74.279,0.190279,0.123681,1.41E-01,9.15E-02,1
7773,73.189,0.190279,0.123681,1.41E-01,9.15E-02,1
7774,71.518,0.190279,0.123681,1.41E-01,9.15E-02,1
7775,70.293,0.190279,0.123681,1.41E-01,9.15E-02,1
7776,68.009,0.190279,0.123681,1.41E-01,9.15E-02,1
7777,65.386,0.190279,0.123681,1.41E-01,9.15E-02,1
7778,64.403,0.190279,0.123681,1.41E-01,9.15E-02,1
7779,60.605,0.190279,0.123681,1.41E-01,9.15E-02,1
7780,59.399,0.190279,0.123681,1.41E-01,9.15E-02,1
7781,57.848,0.190279,0.123681,1.41E-01,9.15E-02,1
7782,58.594,0.190279,0.123681,1.41E-01,9.15E-02,1
7783,73.326,0.190279,0.123681,1.41E-01,9.15E-02,1
7784,102.46,0.190279,0.123681,1.41E-01,9.15E-02,1
7785,125.282,0.190279,0.123681,1.41E-01,9.15E-02,1
7786,132.149,0.190279,0.123681,1.41E-01,9.15E-02,1
7787,135.805,0.190279,0.123681,1.41E-01,9.15E-02,1
7788,122.761,0.190279,0.123681,1.41E-01,9.15E-02,1
7789,96.308,0.190279,0.123681,1.41E-01,9.15E-02,1
7790,106.382,0.190279,0.123681,1.41E-01,9.15E-02,1
7791,145.272,0.190279,0.123681,1.41E-01,9.15E-02,1
7792,152.202,0.190279,0.123681,1.41E-01,9.15E-02,1
7793,138.877,0.190279,0.123681,1.41E-01,9.15E-02,1
7794,118.295,0.190279,0.123681,1.41E-01,9.15E-02,1
7795,97.904,0.190279,0.123681,1.41E-01,9.15E-02,1
7796,92.25,0.190279,0.123681,1.41E-01,9.15E-02,1
7797,86.323,0.190279,0.123681,1.41E-01,9.15E-02,1
7798,83.384,0.190279,0.123681,1.41E-01,9.15E-02,1
7799,81.739,0.190279,0.123681,1.41E-01,9.15E-02,1
7800,78.297,0.190279,0.123681,1.41E-01,9.15E-02,1
7801,74.807,0.190279,0.123681,1.41E-01,9.15E-02,1
7802,70.601,0.190279,0.123681,1.41E-01,9.15E-02,1
7803,68.527,0.190279,0.123681,1.41E-01,9.15E-02,1
7804,65.878,0.190279,0.123681,1.41E-01,9.15E-02,1
7805,65.037,0.190279,0.123681,1.41E-01,9.15E-02,1
7806,65.85,0.190279,0.123681,1.41E-01,9.15E-02,1
7807,75.381,0.190279,0.123681,1.41E-01,9.15E-02,1
7808,97.489,0.190279,0.123681,1.41E-01,9.15E-02,1
7809,115.672,0.190279,0.123681,1.41E-01,9.15E-02,1
